ID,spend,email,source,freeship,corn,eastofmiss,repeatorder
9302361,67,popular,search,0,0,0,0
9298862,128,popular,referral,0,1,0,0
9298770,185,other,referral,0,1,0,1
9298419,23,other,direct,1,0,1,0
9297964,140,popular,referral,1,1,0,0
9294487,58,other,referral,0,0,1,0
9293369,89,popular,search,0,1,1,0
9293332,74,corporate,direct,1,1,0,1
9290670,87,popular,referral,1,1,1,0
9289516,138,other,referral,0,0,1,0
9289117,25,popular,search,1,1,1,0
9287562,130,other,referral,1,0,0,0
9286479,109,other,search,0,0,0,0
9286137,105,corporate,search,1,1,0,1
9284640,24,popular,direct,0,0,1,0
9284616,56,other,search,1,1,1,0
9283191,47,other,referral,1,0,1,0
9281425,21,other,direct,0,1,1,0
9279673,32,corporate,direct,1,0,1,0
9278657,210,other,referral,1,0,1,0
9277952,68,corporate,search,1,0,1,0
9277831,155,other,search,0,0,0,0
9277490,106,corporate,referral,1,0,1,0
9276885,96,other,referral,0,1,1,0
9276750,21,popular,direct,1,0,1,0
9276033,75,other,referral,1,0,1,0
9275572,94,corporate,direct,0,0,0,0
9274684,150,popular,referral,0,1,0,0
9274003,104,corporate,search,1,0,1,0
9270644,129,other,direct,0,0,1,0
9269051,69,popular,search,1,1,1,0
9268644,219,other,referral,1,1,1,0
9267222,111,popular,direct,0,0,0,0
9266814,86,other,search,0,0,0,0
9265579,206,corporate,search,1,0,0,1
9263639,57,popular,search,0,0,1,0
9262272,28,corporate,referral,1,1,0,0
9260041,204,popular,referral,0,1,0,1
9259763,50,popular,search,0,1,0,0
9259604,193,popular,direct,1,1,1,0
9258054,209,corporate,direct,1,0,1,1
9256888,26,other,direct,0,0,1,0
9253927,165,popular,search,1,1,0,1
9252969,63,other,referral,0,1,0,0
9252404,24,corporate,direct,0,0,1,0
9252334,206,popular,direct,1,1,0,1
9252017,34,corporate,search,1,1,0,1
9252009,106,other,direct,0,1,0,0
9251146,218,popular,direct,0,1,0,0
9248473,202,other,referral,0,0,0,0
9247764,78,popular,referral,1,1,1,0
9246332,55,corporate,direct,1,1,0,1
9245629,98,popular,referral,0,1,1,0
9245281,188,popular,referral,1,1,1,0
9245218,95,corporate,direct,1,1,1,0
9245204,175,other,search,0,0,1,0
9244087,113,corporate,direct,1,0,0,0
9243368,146,popular,direct,0,1,1,0
9241664,22,popular,referral,0,1,1,0
9240478,51,popular,search,0,1,0,0
9238292,174,popular,direct,0,1,0,1
9236321,156,corporate,referral,1,0,0,0
9234385,76,popular,referral,0,1,1,0
9233792,107,corporate,referral,0,0,0,0
9233138,43,corporate,referral,0,1,1,0
9231970,132,popular,search,1,1,0,1
9231647,58,corporate,direct,1,0,1,0
9230864,186,other,search,0,0,0,0
9227739,104,popular,direct,0,1,1,0
9227393,32,corporate,referral,1,1,1,0
9226101,106,other,referral,0,0,0,0
9225740,118,other,direct,1,1,0,1
9225213,108,other,direct,0,1,1,0
9224938,132,other,referral,0,1,0,1
9224732,139,popular,direct,0,0,0,0
9224133,172,corporate,direct,0,0,0,0
9223630,210,other,referral,0,1,1,0
9222979,217,popular,direct,1,1,0,1
9222432,104,corporate,referral,1,1,1,0
9220732,154,other,direct,0,1,1,0
9220451,105,other,direct,1,0,0,0
9218529,31,other,search,1,1,1,0
9217560,89,corporate,search,1,1,0,1
9216378,126,popular,referral,0,1,0,1
9216330,189,other,search,1,0,0,0
9216043,173,corporate,search,0,1,1,0
9215604,147,corporate,search,1,1,0,1
9215438,211,corporate,search,1,0,0,0
9215187,38,popular,search,1,1,1,0
9212829,28,corporate,search,0,1,1,0
9212687,84,corporate,referral,0,0,1,0
9211714,54,popular,direct,1,1,0,1
9211329,188,popular,direct,1,0,0,0
9210004,98,popular,referral,1,1,0,0
9206233,40,corporate,direct,1,1,1,0
9206225,188,popular,direct,0,0,0,0
9205394,184,popular,referral,1,1,1,0
9204519,203,popular,referral,0,0,0,0
9203934,95,other,search,0,1,1,0
9203474,178,other,direct,0,0,1,0
9203473,49,popular,referral,1,1,1,1
9201609,93,other,search,1,1,0,0
9200369,79,corporate,referral,1,0,1,0
9200242,46,popular,direct,0,0,0,0
9200089,163,corporate,direct,1,0,0,1
9199159,48,other,direct,1,1,0,0
9197771,51,other,referral,0,1,1,0
9197468,158,corporate,direct,0,1,1,0
9196494,93,corporate,direct,1,0,0,0
9196439,38,popular,referral,1,1,1,0
9195869,188,popular,direct,1,0,0,0
9195834,92,corporate,direct,1,0,0,0
9194933,79,corporate,search,1,1,1,0
9193319,145,corporate,direct,0,0,1,1
9192853,136,corporate,search,0,1,0,1
9192243,154,corporate,search,1,1,0,1
9191762,216,other,referral,0,1,0,1
9191594,72,other,referral,0,0,1,0
9191323,143,popular,direct,1,0,0,0
9191311,112,corporate,search,0,1,0,1
9190972,122,corporate,direct,0,0,1,0
9190854,61,popular,search,1,0,1,0
9190830,84,corporate,referral,0,0,1,0
9190682,83,corporate,direct,1,0,0,0
9189197,97,popular,search,0,1,1,0
9188489,107,other,referral,1,1,0,1
9187995,77,popular,search,1,1,1,0
9187691,133,corporate,direct,0,1,0,1
9187327,153,popular,search,1,1,0,1
9187275,183,other,search,0,1,0,0
9186865,37,popular,search,0,1,0,0
9185911,115,other,direct,1,1,0,1
9184209,95,popular,search,0,0,0,0
9183786,141,other,referral,1,1,0,1
9183159,110,popular,referral,1,0,1,0
9182128,193,corporate,direct,0,0,1,1
9181556,139,other,referral,0,0,0,0
9180478,38,other,search,0,0,1,0
9178802,102,corporate,referral,0,0,0,0
9178387,87,corporate,direct,1,1,0,1
9175107,82,other,search,1,0,1,0
9173968,169,other,direct,0,1,0,1
9171502,140,popular,search,0,1,1,0
9171369,206,other,search,0,0,1,1
9170732,146,popular,referral,1,0,0,0
9170362,120,corporate,referral,1,0,0,0
9169783,190,corporate,direct,1,0,0,1
9169703,160,popular,referral,0,0,1,0
9167027,140,other,direct,0,1,0,1
9167006,217,other,referral,0,0,0,0
9166554,157,popular,direct,1,0,0,0
9166471,202,popular,search,0,1,0,1
9166140,168,corporate,search,1,0,1,1
9165962,24,corporate,direct,0,0,1,0
9165546,178,other,direct,0,1,1,0
9165154,60,other,direct,1,0,1,0
9163968,119,popular,direct,1,1,1,0
9163104,186,corporate,direct,0,1,1,0
9161601,47,popular,referral,0,0,0,0
9160669,61,other,referral,0,1,1,0
9160035,102,other,search,0,1,1,0
9155573,30,corporate,referral,1,1,0,1
9155322,106,corporate,direct,0,1,0,0
9152769,134,popular,referral,1,1,0,0
9152209,131,popular,referral,1,1,1,0
9152119,48,corporate,search,0,0,1,1
9151360,123,corporate,search,0,1,1,0
9146853,65,other,referral,0,0,0,0
9145425,90,popular,referral,0,0,1,0
9145202,166,other,search,0,1,0,1
9143917,142,popular,search,0,1,0,0
9143847,163,other,referral,0,1,1,0
9142460,162,popular,referral,1,0,1,0
9141312,49,popular,direct,0,0,1,0
9139987,162,corporate,referral,1,1,0,1
9136197,62,popular,search,1,1,1,0
9133338,128,corporate,search,0,1,0,1
9131065,197,other,referral,1,0,1,0
9128400,200,corporate,referral,0,0,0,0
9128258,27,popular,direct,1,0,1,0
9127454,135,other,direct,1,1,1,0
9125954,147,corporate,direct,0,0,1,1
9124762,141,popular,direct,0,1,0,1
9124460,164,popular,direct,0,1,1,1
9123144,112,popular,referral,0,1,0,0
9122538,96,other,direct,0,1,1,0
9122520,52,corporate,search,1,0,0,0
9121419,74,other,referral,1,1,0,0
9121167,154,corporate,search,1,1,0,1
9121080,97,corporate,search,1,1,1,0
9117271,53,popular,direct,1,0,0,0
9116421,214,other,search,0,0,0,0
9115902,129,other,search,1,0,0,0
9115851,157,other,direct,1,1,1,0
9115151,215,other,search,1,1,0,1
9114775,51,popular,direct,1,0,1,0
9114716,151,popular,direct,0,1,1,0
9113894,201,popular,referral,0,1,0,1
9112865,219,other,direct,0,0,0,0
9112164,75,other,direct,0,0,0,0
9112130,52,popular,referral,0,0,1,1
9111956,144,popular,search,1,1,1,0
9109962,140,other,referral,0,1,1,0
9104717,219,popular,direct,1,1,0,1
9104682,113,corporate,search,0,0,0,0
9104387,134,other,direct,0,1,1,0
9102805,133,other,direct,0,0,0,0
9101406,161,popular,search,1,1,0,1
9101372,91,popular,search,0,0,0,0
9101126,176,popular,search,1,0,0,1
9099679,50,other,referral,0,1,0,0
9099387,217,corporate,direct,1,1,1,1
9098661,114,corporate,search,0,0,1,0
9098166,116,other,search,0,0,1,0
9098132,69,other,referral,1,1,0,1
9097954,123,popular,search,0,1,0,0
9097862,108,other,search,1,0,0,0
9097635,32,other,referral,1,1,0,0
9096535,56,other,direct,0,0,1,0
9094600,134,other,direct,1,0,1,1
9094516,79,other,referral,0,1,0,1
9093851,136,popular,referral,0,1,0,0
9089981,210,other,direct,0,0,1,0
9089700,193,corporate,referral,0,0,1,0
9088726,107,popular,direct,0,0,0,0
9088608,156,other,referral,1,1,0,1
9088438,59,corporate,search,1,0,0,0
9088135,154,other,direct,0,0,0,1
9084269,217,popular,direct,0,0,1,0
9084223,102,corporate,search,0,1,1,0
9081964,21,popular,direct,1,1,0,1
9080090,102,corporate,direct,0,1,1,0
9078476,70,corporate,search,1,1,1,0
9077656,199,popular,referral,0,0,1,0
9077621,218,popular,referral,0,1,1,0
9077504,194,corporate,direct,0,0,1,1
9075734,172,other,referral,0,1,1,0
9074911,201,popular,search,0,0,1,0
9072856,103,corporate,search,1,1,1,0
9072735,54,corporate,direct,1,0,0,0
9069487,83,corporate,search,0,0,0,0
9069379,217,popular,search,0,0,0,1
9068877,126,corporate,referral,1,0,1,0
9068539,32,corporate,direct,0,0,1,0
9067951,118,popular,referral,1,1,1,0
9066908,136,popular,direct,1,0,0,0
9065283,123,other,search,1,1,0,1
9064129,129,other,referral,1,0,1,0
9064085,197,other,referral,0,0,1,0
9063206,67,other,referral,0,1,0,0
9062860,93,other,direct,1,1,1,0
9061609,216,corporate,direct,1,0,1,1
9059864,104,corporate,search,0,1,0,1
9058707,61,corporate,direct,0,0,1,0
9056332,76,other,referral,0,0,1,0
9056157,67,corporate,referral,0,0,0,0
9053690,114,corporate,referral,0,1,0,1
9052879,49,popular,direct,1,1,1,0
9052576,188,other,direct,0,1,1,0
9048170,75,popular,search,1,0,1,0
9045560,146,popular,referral,0,1,1,0
9045262,151,corporate,search,1,1,0,1
9044982,101,popular,search,0,1,1,0
9043653,103,corporate,search,0,1,1,0
9043162,96,corporate,referral,0,1,0,1
9041499,179,popular,referral,0,0,1,0
9039771,40,other,direct,1,1,0,0
9037032,129,corporate,referral,1,1,0,1
9036750,181,other,search,0,1,1,0
9035959,106,corporate,referral,0,1,1,0
9034705,94,popular,referral,1,0,1,0
9034351,184,popular,direct,1,0,0,0
9032028,149,other,search,1,0,1,0
9031921,28,popular,direct,1,0,0,0
9031382,131,other,search,1,1,1,0
9030832,162,corporate,referral,1,1,1,0
9030118,130,popular,referral,1,0,1,0
9030075,38,corporate,direct,0,1,1,0
9029239,37,other,referral,0,1,0,0
9028946,71,corporate,direct,1,1,0,1
9028732,140,other,direct,0,1,1,0
9028016,105,other,direct,1,0,0,0
9027954,112,popular,referral,1,1,1,0
9027946,200,other,referral,1,0,1,0
9026190,88,corporate,direct,1,0,1,0
9025935,80,other,direct,1,0,0,0
9024546,35,popular,search,1,1,0,0
9024442,166,corporate,search,0,0,0,0
9024351,73,other,search,0,0,0,0
9023305,186,other,direct,1,0,1,0
9018885,216,popular,direct,0,0,0,0
9018060,104,other,direct,1,1,1,0
9017698,67,other,direct,0,1,1,0
9017678,83,popular,direct,1,0,1,0
9017476,141,corporate,direct,0,0,0,0
9016557,93,popular,search,0,1,0,0
9014644,34,corporate,referral,1,0,0,0
9013427,81,popular,search,1,0,0,0
9011290,61,other,direct,1,0,0,0
9011088,132,corporate,referral,0,0,1,0
9009394,85,corporate,referral,0,1,1,1
9007983,163,popular,referral,0,0,1,0
9004812,27,corporate,direct,1,1,0,1
9004760,208,other,direct,1,0,0,1
9004720,76,popular,direct,0,1,0,0
9002805,110,popular,referral,1,0,1,0
9002567,165,other,direct,0,1,1,0
9001471,164,corporate,referral,1,0,1,0
9000104,37,popular,direct,0,1,1,0
8999847,209,other,direct,0,1,1,0
8999676,31,popular,referral,0,1,1,0
8999045,75,other,search,1,1,0,0
8997928,96,corporate,search,0,1,1,0
8997884,108,corporate,referral,0,0,0,0
8996731,190,other,referral,0,1,0,1
8996637,34,corporate,referral,1,0,0,0
8995168,115,corporate,search,0,0,0,0
8994840,166,corporate,direct,1,0,1,0
8992763,77,popular,search,1,0,1,0
8992732,218,corporate,direct,0,1,1,1
8991743,105,other,direct,1,0,0,0
8989423,190,popular,referral,1,1,0,1
8987782,211,other,referral,0,1,0,1
8985923,135,popular,referral,0,0,1,0
8985312,219,corporate,search,1,0,1,1
8984099,173,other,direct,0,1,1,0
8982302,186,other,direct,0,1,0,1
8979714,106,popular,direct,1,1,0,0
8978892,115,corporate,direct,0,1,1,0
8977696,210,other,search,0,1,0,1
8977045,41,corporate,search,0,1,1,0
8976495,113,popular,direct,1,0,1,0
8974566,61,popular,search,0,1,0,0
8974261,73,other,referral,1,1,0,1
8971983,90,popular,direct,0,0,1,0
8971614,183,other,referral,1,1,0,0
8971421,187,other,direct,1,0,1,0
8971060,54,other,referral,0,0,1,0
8967841,171,corporate,direct,1,0,1,0
8967015,145,popular,search,0,0,0,0
8966575,147,other,search,0,0,0,0
8966167,136,corporate,direct,0,0,0,0
8964318,205,popular,direct,1,0,0,0
8963575,94,popular,referral,1,1,1,0
8962107,42,popular,search,0,1,0,0
8962030,71,corporate,search,1,0,0,1
8961666,74,corporate,direct,1,0,0,0
8959768,209,corporate,search,1,0,1,1
8959124,56,corporate,referral,0,1,0,0
8954495,215,corporate,referral,0,1,1,0
8954373,64,popular,search,1,0,0,0
8952973,103,corporate,search,1,1,0,1
8952204,191,other,referral,0,0,1,0
8948568,191,corporate,referral,0,1,1,0
8948213,103,other,referral,0,1,1,0
8948112,166,other,direct,0,1,1,0
8947058,39,corporate,referral,1,0,1,0
8945965,41,other,referral,1,1,0,0
8945513,130,other,direct,1,0,0,0
8943037,90,corporate,referral,0,0,0,0
8941690,68,corporate,direct,1,0,1,1
8940729,153,popular,direct,0,1,1,0
8939614,114,popular,search,1,0,0,0
8938777,68,popular,referral,1,1,0,0
8938560,114,other,direct,0,0,0,1
8937500,101,corporate,direct,1,1,1,0
8936219,20,popular,referral,1,0,1,0
8935806,83,corporate,referral,0,0,1,0
8933901,194,popular,direct,0,1,1,0
8933409,131,popular,search,0,0,0,0
8933172,78,other,search,0,1,1,0
8932455,26,other,referral,1,0,1,0
8931611,109,corporate,referral,0,1,1,0
8931400,36,other,search,1,0,1,0
8931163,167,popular,referral,0,1,1,0
8930273,209,other,direct,0,1,1,1
8929922,20,popular,search,1,0,0,0
8929453,70,popular,direct,0,0,1,0
8926899,204,popular,direct,0,1,0,1
8925241,155,popular,search,1,0,1,0
8924859,88,popular,direct,1,1,0,0
8923495,148,popular,direct,1,0,1,0
8923429,106,other,direct,1,0,1,1
8922760,24,other,direct,1,1,1,0
8921936,73,corporate,referral,0,1,1,0
8919131,36,other,direct,0,0,1,1
8919004,77,other,referral,1,0,1,0
8918475,41,corporate,referral,0,1,0,0
8918147,180,popular,referral,1,0,1,0
8917239,151,corporate,direct,1,0,0,0
8917219,43,popular,referral,0,0,1,1
8916618,56,other,search,1,0,0,1
8912222,181,popular,referral,1,1,0,1
8911498,37,popular,direct,0,1,1,0
8909750,207,other,referral,1,0,1,0
8908909,169,corporate,search,1,1,1,0
8908385,137,corporate,referral,1,0,0,0
8907757,201,other,search,1,1,1,0
8904983,102,popular,direct,0,0,1,0
8903176,140,other,referral,0,1,0,0
8902002,167,other,direct,0,0,1,1
8900421,39,popular,search,0,0,1,0
8899433,90,other,referral,0,1,1,0
8898645,192,corporate,referral,0,1,0,1
8895616,104,popular,search,1,1,1,0
8895525,28,popular,referral,1,1,1,0
8895318,192,corporate,direct,0,1,1,1
8890822,71,corporate,direct,0,1,1,0
8888149,89,other,search,0,1,1,0
8885586,78,other,direct,0,0,1,0
8885550,159,popular,search,1,1,1,0
8882270,55,corporate,referral,0,0,0,0
8881529,108,other,referral,0,1,1,0
8880469,68,corporate,direct,0,0,1,1
8876777,132,other,referral,0,1,1,0
8876262,99,corporate,search,0,1,0,1
8874632,31,popular,referral,1,0,0,0
8874229,72,other,direct,1,1,1,0
8873785,89,other,referral,1,0,0,0
8873066,209,other,referral,0,1,0,0
8872652,144,popular,direct,1,0,1,0
8872292,20,other,referral,1,0,0,0
8872184,179,corporate,referral,1,1,1,0
8868138,65,corporate,direct,0,0,1,0
8866028,105,corporate,search,1,1,1,0
8865757,138,corporate,search,0,0,0,0
8865364,187,corporate,direct,1,0,0,1
8865217,117,other,search,1,1,0,1
8862584,131,other,direct,1,1,1,0
8861735,176,popular,direct,1,1,0,1
8860640,103,corporate,direct,1,0,1,0
8859588,111,other,referral,1,0,1,0
8857251,99,corporate,referral,1,0,0,0
8857083,77,popular,direct,0,1,0,0
8857066,139,popular,referral,1,1,1,0
8854468,169,popular,direct,0,1,0,0
8853064,122,popular,direct,1,0,0,0
8852941,150,corporate,direct,1,1,0,1
8850400,31,other,direct,1,0,0,0
8850209,59,popular,referral,1,0,1,0
8848876,118,corporate,direct,1,1,1,0
8848245,177,popular,direct,0,1,1,0
8848213,174,popular,referral,1,0,1,0
8847640,174,corporate,direct,1,0,0,1
8844368,186,corporate,direct,0,1,0,1
8839342,95,corporate,direct,0,1,1,0
8836208,118,popular,direct,0,0,1,0
8835615,162,popular,referral,1,0,1,0
8835490,92,popular,direct,1,1,1,0
8834597,95,popular,direct,0,0,0,0
8834389,32,corporate,search,1,1,0,1
8834166,153,corporate,direct,1,0,0,1
8833181,80,corporate,direct,0,0,1,0
8829919,92,corporate,search,1,1,1,0
8829739,25,corporate,search,1,0,0,0
8828699,94,other,search,0,0,1,0
8828307,36,other,search,1,1,1,0
8824022,103,other,search,0,1,0,0
8823792,142,corporate,direct,0,0,1,1
8823609,181,popular,referral,0,0,0,0
8822736,105,popular,search,1,0,1,0
8822131,157,popular,referral,0,0,1,0
8820919,139,other,direct,1,0,1,0
8818408,99,corporate,search,0,0,0,0
8817659,202,corporate,direct,1,1,1,1
8816834,100,other,direct,0,0,1,0
8816566,85,popular,search,0,1,1,0
8815440,192,popular,direct,0,0,0,0
8814562,119,corporate,direct,0,1,0,1
8814501,30,other,direct,0,1,1,0
8814394,143,other,direct,0,0,1,0
8814379,111,popular,search,1,0,1,0
8813084,144,popular,direct,0,0,1,0
8813030,84,other,search,1,0,1,0
8812999,45,popular,search,0,0,0,0
8812486,115,popular,direct,1,0,1,0
8809732,190,popular,referral,0,0,1,0
8808771,182,corporate,direct,1,1,1,1
8805612,160,popular,search,0,0,0,0
8805584,181,other,search,1,0,1,0
8804749,88,corporate,direct,0,1,0,1
8804599,178,corporate,search,0,1,0,1
8804451,145,other,search,0,0,1,0
8803684,57,corporate,referral,0,1,0,0
8802789,146,other,search,1,0,0,0
8802771,68,corporate,referral,0,1,1,0
8802196,108,corporate,search,1,0,0,0
8802186,66,other,referral,1,0,1,0
8801800,119,corporate,referral,0,0,1,0
8801775,93,other,referral,1,0,0,0
8799537,74,other,direct,0,1,0,1
8798914,159,corporate,search,0,0,0,0
8798381,47,other,referral,1,1,0,0
8796975,75,corporate,direct,0,0,1,0
8796313,172,popular,direct,1,0,1,0
8792419,166,corporate,direct,1,0,0,0
8791330,40,popular,search,1,1,1,0
8790069,195,other,referral,1,1,1,0
8789166,188,popular,direct,0,0,0,1
8788452,121,corporate,referral,1,0,0,0
8787171,95,corporate,direct,1,1,1,0
8784518,182,popular,referral,0,1,1,0
8783916,51,corporate,search,0,1,1,0
8783410,162,other,direct,1,0,1,1
8783364,185,corporate,direct,0,0,0,1
8781958,79,popular,referral,1,1,0,0
8781173,92,other,search,0,0,1,0
8780603,205,other,direct,0,1,1,0
8780383,75,corporate,search,1,1,1,0
8779405,199,popular,referral,1,0,1,0
8778200,201,corporate,referral,0,0,0,0
8776379,73,other,referral,0,0,1,0
8775935,184,corporate,referral,0,1,1,0
8775680,109,popular,referral,0,1,0,0
8773309,202,corporate,direct,1,0,1,1
8772755,96,popular,search,0,0,0,0
8771840,134,corporate,direct,0,0,0,0
8770361,171,other,referral,0,0,0,0
8769911,203,corporate,direct,1,1,1,0
8769848,76,popular,search,1,1,1,0
8768102,91,popular,search,0,1,0,0
8767042,126,corporate,search,1,1,0,1
8766974,200,corporate,direct,1,0,0,0
8766532,58,popular,search,1,0,0,0
8766466,94,other,direct,0,1,0,1
8765923,41,popular,search,1,0,0,0
8765679,169,popular,search,1,1,1,0
8761533,76,popular,referral,0,1,0,0
8758151,102,popular,referral,0,1,0,0
8757412,177,popular,search,0,0,0,0
8755887,136,other,search,0,1,0,1
8754955,161,popular,referral,0,1,1,0
